attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,class
0.040988,0.47531,0.22577,1.6289,1.3705,0,0.040988,1.1039,1.5613,0.52469,0.047558,0.11418,0.69796,0.040988,159.2,2.2927,2.1039,0.040988,0.026253,44.689,0.959,0,0.026253,0.15101,0.51728,2.2927,0,0.54371,3.8288,0.25344,0.059013,544.48,0.67037,0.5063,0.0022894,1.5613,3.4588,0.63849,0.0014664,0.32677,0.015107,0,109.28,64.592,0.21442,1.0964,289.93,-1.0487,-0.67171,1.2303,0.35898,1.4917,1.2636,1.5376,1522.2,0.84587,0.078119,0.16414,0.21688,8.1676,5.6509,83.922,4.3493,3.7599,0
0.047178,0.75966,-0.054119,0.81644,-104.38,0,0.05408,0.31638,0.91208,0.24034,0.10747,0.18343,0.10745,0.05408,2829.2,0.12901,1.3164,0.05408,0.059293,61.584,1.2698,0.075441,0.051726,0.1478,0.21739,0.11993,1.413,-0.071276,3.3381,0.8298,0.11303,127.55,2.8617,1.1107,0.068355,0.91208,0.21069,0.65244,0.074944,0.090599,0.21213,0.082714,85.64,24.056,0.30657,0.29449,66.573,0.031516,0.034554,0.31687,0.29483,0.34944,0.31654,0.85928,-117.88,0.074943,0.1963,0.94384,1.7146,5.9269,15.173,117.99,3.0936,1.2012,0
0.016845,0.46494,0.095599,1.2366,-33,0,0.016845,1.1508,1.4414,0.53506,0.035654,0.0417,0.05758,0.016845,2044.7,0.17851,2.1508,0.016845,0.011686,53.537,0.82671,0.035653,0.011686,0.14849,0.016845,0.17851,1.8955,0.19103,3.8818,0.31356,0.021102,105.91,3.4463,2.9944,0.049227,1.4414,6.7532,0.57772,0.034151,0.046288,0.15223,0.024734,121.77,68.228,0.079674,0.71327,55.43,-0.030501,-0.02116,1.0745,0.40397,0.29016,1.0692,1.1544,728.19,0.034151,0.031483,0.9884,0.079744,6.8177,5.3497,102.29,3.5682,2.8804,0
0.031151,0.3874,0.13025,1.3962,-0.22577,0,0.031151,1.5813,1.6299,0.6126,0.045508,0.094752,0.081687,0.031151,1062.1,0.34367,2.5813,0.031151,0.019112,27.354,0.78013,0.044826,0.019112,0.60223,0.6126,0.34367,3.1221,0.24077,3.6432,0.23118,0.024833,76.774,4.7542,4.0345,0.06688,1.6299,5.7441,0.67124,0.041034,0.059702,0.087958,0.027503,98.398,71.044,0.25503,1.0247,28.525,-0.057163,-0.035072,1.1848,0.32876,0.21034,1.1324,1.2408,572.76,0.041034,0.05085,0.98102,0.095733,13.343,5.1377,73.624,4.9576,3.0128,0
0.017545,0.47543,0.31831,1.6874,33.87,0,0.017545,1.1033,2.073,0.52457,0.01905,0.037886,0.015968,0.017545,5242.4,0.069625,2.1033,0.017545,0.0084632,26.144,0.84715,0,0.0084632,0.23214,0.51222,0.069625,0,1.4561,3.6074,0.22305,0.020491,96.796,3.7708,3.6729,0.0046543,2.073,51.258,0.53692,0.0022452,0.043263,1.0187,0,134.05,107.91,0.11816,1.3667,31.038,-0.015558,-0.0075048,1.6435,0.46308,0.2652,2.3996,2.4561,1289,0.15766,0.033446,0.86496,0.023538,13.961,3.3825,81.536,4.4766,9.4829,0
0.057505,0.96579,0.16609,1.3921,21.606,-0.33779,0.057505,0.035422,1.0217,0.03421,0.36046,0.13577,0.090656,0.057505,3805.8,0.095905,1.0354,0.057505,0.056283,9.825,0.45695,0.34368,0.056283,-0.26452,-0.18438,0.095905,1.1344,0.40473,3.1867,0.75927,0.056283,127.92,2.8533,1.2513,-0.18679,1.0217,1.0382,0.57566,-0.18282,0.60963,0.084987,0.33638,118.4,108.57,2.0909,1.3272,8.3064,0.30856,0.30201,0.61052,0.42354,0.35047,0.083364,1.4028,255.31,-0.18282,1.6809,0.96689,15.827,37.15,3.3617,151.31,2.4123,2.4897,0
-0.015161,0.94395,0.047933,1.0684,-13.004,-0.20793,-0.015161,0.059373,2.7064,0.056046,0.047377,-0.021635,0.0071842,-0.015161,17721,0.020598,1.0594,-0.015161,-0.0056018,14.232,1.1457,0.047006,-0.0056018,0.046057,-0.096508,0.020598,0.75164,0.19074,3.4698,0.28595,0.0025269,114.3,3.1934,2.3707,0.4686,2.7064,2.6446,0.29924,0.17315,0.27404,0.38555,0.017369,75.074,60.842,-0.14366,0.91781,17.213,0.012402,0.0045826,0.79315,0.70076,0.31315,0.22302,1.1907,141.39,0.17315,-0.27051,1.0056,4.3392,25.646,5.9992,94.509,3.8621,10.769,0
0.0026481,0.89275,-0.072118,0.91242,-60.682,-0.062289,0.0026481,0.12013,3.3551,0.10725,0.012722,0.0032157,0.011461,0.0026481,8474,0.043073,1.1201,0.0026481,0.00078928,49.967,0.94048,0.012519,0.00078928,-0.013214,-0.0050021,0.043073,1.2427,-0.29007,3.603,0.2465,0.0037918,89.494,4.0785,3.7621,-0.0035134,3.3551,7.946,0.14401,-0.0010472,0.11462,0.61581,0.0037313,71.474,21.507,0.0057656,0.35468,49.914,-0.023286,-0.0069406,0.84164,0.82349,0.24519,0.43137,0.57921,-289.11,-0.0010471,0.024691,0.99922,0.34274,7.3049,16.971,89.588,4.0742,13.495,0
0.046997,0.39788,0.18646,3.6811,24.691,0,0.05368,1.5133,1.7806,0.60212,0.075237,0.77186,0.052734,0.05368,1546.7,0.23599,2.5133,0.05368,0.030148,13.373,0.82905,0.075232,0.026394,0.40138,0.51732,0.2192,3.49,0.25063,3.3938,0.17495,0.042254,14.858,24.566,4.2941,0.072054,1.7806,0.58666,0.92731,0.040467,1.3395,0.11488,0.042252,33.382,20.009,0.72038,2.743,13.937,0.035016,0.019666,0.64344,0.069547,0.040706,0.80932,1.2464,461.73,0.040467,0.078053,0.97036,0.54006,27.293,18.242,14.256,25.602,2.3933,0
0.11215,0.61545,0.2313,2.9801,20.893,0,0.13243,0.62484,2.3407,0.38455,0.1467,1.1337,0.09019,0.13243,1064.1,0.34301,1.6248,0.13243,0.056578,16.416,1.1054,0.14291,0.047915,0.32629,0.34986,0.31006,10.017,0.35482,3.8577,0.25975,0.060906,19.027,19.183,3.641,0.099849,2.3407,1.5024,0.54619,0.042659,0.06864,0.092582,0.061056,53.034,36.618,1.0653,2.0789,17.148,0.064236,0.027443,0.56563,0.11681,0.052129,0.58991,0.83786,1666.7,0.042659,0.29164,0.94462,0.42032,22.234,9.9678,18.215,20.038,3.5906,0
-0.13285,0.25725,0.79774,5.4089,28.754,0,-0.13285,2.8873,1.5298,0.74275,-0.12748,-0.73425,-0.059746,-0.13285,-1027.3,-0.3553,3.8873,-0.13285,-0.086844,158.81,0.72337,-0.12749,-0.086844,-0.11498,0.4646,-0.3553,-23.721,37.421,3.1174,0.047375,-0.083331,39.848,9.1599,6.4427,-0.12757,1.5298,4.1025,0.81906,-0.083392,1.0381,-0.099668,-0.083337,188.69,29.879,-0.19959,1.7302,146.59,-0.16894,-0.11043,3.8044,0.18094,0.10917,34.842,38.421,1045.4,-0.083392,-0.17887,1.0868,0.10274,2.2983,12.216,43.171,8.4548,71.762,0
-0.0027403,0.67693,-0.049631,0.90691,-96.202,0,-0.0019903,0.47727,1.2032,0.32307,0.060541,-0.003733,0.043105,-0.0019903,4763.9,0.076618,1.4773,-0.0019903,-0.0016542,69.846,0.82527,0.049575,-0.0022775,0.12311,0.17606,0.07551,0.79279,-0.0961,4.7077,0.56145,0.012943,169.54,2.1529,1.6958,0.055303,1.2032,1.8817,0.45769,0.045963,0.026015,0.21816,0.041202,142.48,72.633,-0.011902,0.47508,73.211,-0.0042801,-0.0035573,0.71433,0.53318,0.46448,0.62556,0.88622,-2532,0.045963,-0.008482,1.0016,0.41667,5.2258,5.0253,161.74,2.2567,2.3297,0
0.047023,0.45005,0.25927,3.3675,105.65,-0.055883,0.051668,1.222,0.77493,0.54995,0.07652,0.47181,0.20582,0.051668,1029.9,0.35439,2.222,0.051668,0.066675,29.559,1.0991,0.07652,0.060681,0.06284,0.50031,0.34407,3.079,0.41074,3.0032,0.55671,0.096915,51.412,7.0995,1.7275,-0.0025412,0.77493,0.89862,0.89049,-0.0032792,0.17029,0.081377,0.098746,164.92,135.36,0.74931,2.7945,29.462,-0.031309,-0.040402,0.81941,0.10951,0.14085,0.87124,1.4107,261.19,-0.0032792,0.085505,0.93976,0.61923,12.348,2.6966,51.581,7.0763,1.2277,0
0.09654,0.655,0.2654,1.4669,51.082,0,0.13596,0.52672,2.0355,0.345,0.14335,0.23921,0.076544,0.13596,1534.5,0.23787,1.5267,0.13596,0.066795,0.34229,1.4296,0.14232,0.047429,0.38472,0.34198,0.17769,19.252,1.5966,4.2198,0.30437,0.070427,114.76,3.1806,2.7599,0.22771,2.0355,34.259,0.36928,0.11187,0.079635,0.13464,0.069919,141.4,141.05,50.575,1.4636,0.38541,0.12248,0.06017,1.2729,0.56838,0.31441,2.0755,2.2216,4402,0.11187,0.27983,0.94612,0.070382,1066.3,2.5877,101.92,3.5812,12.245,0
0.21897,0.57987,0.21806,1.5119,42.031,0,0.26105,0.72453,1.7911,0.42013,0.28914,0.61285,0.15153,0.26105,779.84,0.46804,1.7245,0.26105,0.14575,8.9323,0.8034,0.28913,0.12226,0.27738,0.38071,0.39548,10.294,0.61258,3.1033,0.32347,0.16143,103.94,3.5117,2.5796,0.29523,1.7911,4.4504,0.55499,0.16484,0.0031058,0.06454,0.16143,130.98,122.04,4.9958,1.409,10.695,0.27878,0.15565,1.1106,0.42596,0.28476,1.1802,1.5591,276.59,0.16484,0.5212,0.85698,0.321,40.863,2.9908,86.806,4.2048,5.0314,0
0.024323,0.78259,0.10172,1.1743,-46.301,0.026112,0.024323,0.27781,2.3103,0.21741,0.054966,0.041682,0.026021,0.024323,4751.4,0.076819,1.2778,0.024323,0.010528,61.799,1.13,0.053094,0.010528,0.39903,0.061611,0.076819,1.7327,0.32318,3.2845,0.28648,0.010682,92.833,3.9318,2.9318,0.015928,2.3103,1.4776,0.41645,0.0068943,0.20865,0.29347,0.022981,89.027,27.228,0.062181,0.50398,62.228,0.0173,0.007488,0.87564,0.58355,0.25434,0.69079,1.3232,195.86,0.0068943,0.11188,0.98965,0.91547,5.9063,13.405,92.193,3.9591,7.3406,0
0.0034626,0.14598,0.33655,3.3498,71.972,0,0.0049571,5.8503,0.91159,0.85402,0.011328,0.034611,0.047454,0.0049571,1231.7,0.29634,6.8503,0.0049571,0.0054378,65.205,1.3534,0.0096496,0.0037984,0.29333,0.84643,0.2861,1.5147,0.64691,3.8185,0.075658,0.0081484,57.759,6.3194,6.2,0.0065206,0.91159,114.96,0.85678,0.0071529,0.54053,0.10148,0.010585,161.1,95.896,0.021262,2.2128,65.675,-0.028652,-0.03143,3.2866,0.14322,0.15824,1.6416,1.6469,2215.8,0.0071531,0.0040545,0.9946,0.0032278,5.5977,3.8062,57.346,6.3649,1.7523,0
-0.2266,1.1533,0.13365,1.1762,0.50441,0.026656,-0.2266,-0.1329,3.9306,-0.15327,-0.20675,-0.29879,-0.038629,-0.2266,-2772.4,-0.13165,0.8671,-0.2266,-0.057652,11.882,0.79965,-0.20676,-0.057652,-0.19876,-0.19995,-0.13165,-10.413,1.2383,3.0298,0.22678,-0.0526,66.908,5.4552,3.5875,-0.20676,3.9306,1.9352,0.24158,-0.052604,0.34531,-0.29124,-0.052604,58.52,46.637,-1.7709,1.0075,11.289,-0.28154,-0.071627,0.77351,0.75842,0.18331,-1.4201,2.2383,143.15,-0.052604,1.4785,1.0577,-2.5762,30.718,7.8263,70.428,5.1826,36.417,0
0.24502,0.91445,0.055768,1.0937,-46.625,-0.17495,0.28288,0.093556,1.774,0.085552,0.32424,0.47551,0.17794,0.28288,1057.4,0.3452,1.0936,0.28288,0.15946,48.913,1.4373,0.3121,0.13812,0.17782,0.070069,0.3038,7.5465,0.15964,3.5091,0.50528,0.18278,148.03,2.4657,1.6041,0.30715,1.774,1.2923,0.40509,0.17314,0.036743,0.088382,0.17593,129.38,80.467,1.0307,0.69414,59.155,0.27932,0.15745,0.71155,0.59491,0.40557,0.24491,1.1596,180.09,0.17314,2.864,0.8425,3.7351,7.4623,4.536,122.4,2.982,5.0783,0
0.15954,0.4506,0.49117,3.9256,70.391,0,0.16439,1.2193,0.73067,0.5494,0.17485,0.97919,0.24388,0.16439,922.96,0.39546,2.2193,0.16439,0.22499,181.73,0.42492,0.16503,0.21834,0.90142,0.15954,0.38469,15.776,1.4406,3.8345,0.61562,0.23432,94.352,3.8685,1.4413,0.081214,0.73067,9.6982,0.57985,0.11115,0.023075,0.083989,0.22586,327.29,145.56,0.43854,1.7587,204.45,0.15122,0.20696,1.4626,0.16788,0.2585,1.6114,1.7007,3355.7,0.11115,0.29038,0.80881,0.055415,2.0085,2.5076,83.865,4.3522,2.1431,0
0.11701,0.4535,0.28322,1.6617,12.678,0,0.13725,1.2051,3.8559,0.5465,0.15573,0.32064,0.050987,0.13725,841.96,0.43351,2.2051,0.13725,0.035594,14.379,1.133,0.1538,0.030345,0.39623,0.36318,0.38888,8.3234,0.98088,3.2931,0.11735,0.036587,42.15,8.6595,8.1733,0.14927,3.8559,21.969,0.57196,0.038711,0.009102,0.07092,0.039887,66.959,52.58,0.77028,1.3068,14.958,0.094449,0.024495,1.5684,0.42804,0.11548,1.8927,1.9809,556.18,0.038711,0.2141,0.96465,0.046589,25.384,6.9418,40.518,9.0082,13.354,0
0.090329,0.20828,0.17442,2.2573,-12.33,0.2016,0.11223,3.8011,1.1371,0.79172,0.11223,0.80895,0.115,0.11223,677.42,0.53881,4.8011,0.11223,0.115,75.374,0.92517,0.11842,0.092565,0.25113,0.79172,0.43368,1.3798,0.25394,4.0463,0.20018,0.115,59.003,6.1861,0.56854,0.11842,1.0038,1.605,0.86127,0.12135,0.10984,0.057826,0.12135,111.43,36.055,0.44825,0.80467,85.707,0.11842,0.12135,1.5035,0.13873,0.16165,1.1527,1.2539,1940.6,0.12056,0.11409,0.87944,0.087853,4.8425,10.124,51.89,7.0341,1.4208,0
0.025948,0.70624,0.12697,1.2157,-52.218,0,0.034123,0.41594,2.3342,0.29376,0.048706,0.057961,0.039499,0.034123,2795.9,0.13055,1.4159,0.034123,0.014619,59.294,0.92525,0.036275,0.011116,0.1228,0.28022,0.11897,2.4873,0.4466,4.1695,0.30148,0.020867,92.761,3.9348,3.28,0.017674,2.3342,3.7855,0.38265,0.0075718,0.13234,0.24951,0.015541,99.731,40.437,0.068429,0.57159,59.747,-0.021801,-0.0093398,1.0134,0.58872,0.25414,1.0332,1.3459,1876.1,0.0075718,0.08833,0.98564,0.3026,6.1557,9.0265,92.059,3.9649,8.21,0
0.20297,0.48971,0.11013,1.3862,-22.816,0,0.20504,1.042,1.2822,0.51029,0.21323,0.71912,0.2159,0.20504,645.7,0.56528,2.042,0.20504,0.15992,45.147,1.1395,0.2095,0.1583,0.47146,0.23022,0.56105,25.593,0.18211,4.4401,0.3723,0.1663,96.911,3.7663,2.1929,0.20827,1.2822,1.5426,0.66371,0.16243,0.09609,0.058033,0.1634,104.72,59.574,1.2798,0.83003,53.903,0.13772,0.10741,0.80714,0.28513,0.26551,0.84382,1.0975,3033.6,0.16243,0.39776,0.84087,0.30066,8.0846,6.1269,81.17,4.4968,2.1202,0
0.066332,0.26939,0.1495,1.8258,-57.433,0.0059901,0.083984,2.7122,0.64219,0.73061,0.090683,0.46394,0.21465,0.083984,713.3,0.51171,3.7122,0.083984,0.13078,75.269,1.4332,0.089265,0.10329,0.28627,0.72182,0.44618,13.325,0.2233,4.9128,0.41948,0.13078,162.09,2.3353,1.5693,0.23454,0.64219,2.2418,0.81898,0.36523,0.40606,0.062738,0.139,146.08,70.809,0.50088,1.0943,114.34,0.035403,0.055128,1.2269,0.18102,0.42821,1.0913,1.2233,1.8258,0.36523,0.090789,0.64106,0.12094,4.8493,5.1547,102.89,3.5475,0.95924,0
0.48491,0.35377,0.29915,1.9897,46.321,0,0.48491,1.8267,1.9771,0.64623,0.49098,1.6042,0.28513,0.48491,229.06,1.5935,2.8267,0.48491,0.24526,14.981,0.99919,0.48731,0.24526,1.8229,0.48491,1.5935,80.327,0.75053,3.5865,0.1751,0.2476,74.518,4.8982,4.1851,0.49655,1.9771,13.245,0.68551,0.25115,0.14957,0.02083,0.24647,102.68,87.701,5.9757,1.7212,20.005,0.40849,0.20661,1.7,0.30227,0.20416,1.6213,1.7199,1154.5,0.25115,0.75038,0.75599,0.060785,24.365,4.1618,55.803,6.5409,4.9604,0
0.14923,0.19433,0.18344,1.9444,3.7506,0.36234,0.15706,4.0886,1.0875,0.79454,0.15706,0.80859,0.1085,0.15706,335.68,1.0874,5.1459,0.15706,0.080651,30.497,0.96465,0.15338,0.076631,0.38626,0.79454,1.0471,0.8565,0.29476,5.3856,0.081026,0.080651,39.59,9.2194,0.78929,0.15338,1.9612,2491.9,0.79462,0.078761,0.20162,0.030772,0.078761,63.447,32.949,0.91714,1.1067,33.165,0.09914,0.050908,1.9435,0.19424,0.10847,1.2767,1.2769,44570,0.080431,0.18783,0.91957,0.00010857,11.968,11.078,36.406,10.026,3.1293,0
-0.24911,2.3682,-1.6301,0.21746,-469.93,-1.1248,-0.24911,-0.57774,1.3502,-1.3682,-0.20175,-0.11959,-0.11554,-0.24911,-5541.1,-0.065871,0.42226,-0.24911,-0.1845,65.81,0.52881,-0.20959,-0.1845,-0.65762,-1.374,-0.065871,-4.4256,-2.98,3.9374,1.7481,-0.14943,494.13,0.73868,0.64976,-0.18857,1.3502,0.79379,-1.1042,-0.13966,0.010298,-0.67775,-0.15523,116.66,50.847,-1.0233,0.10059,57.746,-0.3027,-0.22419,0.19128,2.0831,1.3538,-2.5012,-2.0186,-14114,-0.13966,0.18207,1.1833,-0.19294,5.5462,7.1784,563.13,0.64816,2.4683,0
-0.021822,0.97651,-0.18663,0.36003,-93.894,-0.17383,-0.021822,0.024053,0.84317,0.023488,0.025895,-0.07483,0.04967,-0.021822,8510.7,0.042887,1.0241,-0.021822,-0.025881,3.7033,0.75476,0.019811,-0.025881,-0.022733,-0.031425,0.042887,0.41518,-0.20852,4.1931,1.1416,-0.00068746,130.5,2.797,0.83529,0.027495,0.84317,0.1529,0.65423,0.032609,0.051109,0.38976,0.023496,38.998,35.295,-2.5508,0.33069,3.8282,-0.043891,-0.052055,0.10752,0.29162,0.35752,0.026243,0.73098,-2911,0.032609,-0.92909,1.0256,26.854,98.56,10.341,126.24,2.8913,0.94208,0
0.088327,0.82873,-0.026592,0.96776,-30.841,0.40717,0.11271,0.012252,1.0555,0.010154,0.11271,0.13664,0.038021,0.11271,2066.7,0.17661,1.2067,0.11271,0.02928,26.472,1.0818,0.1134,0.022945,0.38098,0.010154,0.14718,0.31095,-0.13184,4.3165,0.16708,0.02928,82.557,4.4212,0.13684,0.1134,3.968,135.56,0.013983,0.02946,0.2295,0.18529,0.02946,57.743,31.271,0.31637,0.62931,27.942,0.079758,0.020719,0.96329,0.8249,0.22618,0.050342,0.069329,-551.13,0.052587,8.6991,0.94741,0.37716,13.788,11.672,78.216,4.6666,19.086,0
0.091255,0.48183,0.35994,1.8588,-7.2231,0,0.11732,1.0754,3.0383,0.51817,0.14111,0.27992,0.062167,0.11732,931.08,0.39202,2.0754,0.11732,0.038613,48.623,1.179,0.13959,0.030034,0.18671,0.46187,0.33793,5.868,1.6291,4.0981,0.15489,0.041434,55.811,6.5399,5.6887,0.29738,3.0383,14.52,0.54395,0.097874,0.04767,0.076062,0.045943,91.189,42.566,0.22546,0.89309,53.898,0.068023,0.022388,1.6169,0.41912,0.15291,2.3453,2.4619,4511.8,0.097874,0.17611,0.96165,0.049749,7.5067,8.575,50.349,7.2494,13.752,0
0.05432,0.70901,0.05232,1.1988,-14.838,0.021695,0.079346,0.41041,0.88142,0.29099,0.13306,0.3015,0.14091,0.079346,2083.7,0.17517,1.4104,0.079346,0.09002,29.863,1.4229,0.13304,0.061627,0.17306,0.076014,0.13988,2.4769,0.076435,4.3666,0.73035,0.10731,132.41,2.7566,1.0232,0.15597,0.88142,0.55812,0.72705,0.17696,0.27938,0.13285,0.15094,100.2,70.336,0.75323,0.92478,36.284,0.088189,0.10005,0.44497,0.26317,0.36277,0.4251,1.0621,1216.9,0.17696,0.18668,0.91438,1.4986,12.222,5.1894,108.98,3.3492,1.2877,0
0.078829,0.39054,0.19183,1.8944,36.886,0.22517,0.098457,1.2414,1.1094,0.48483,0.098457,0.45904,0.16635,0.098457,719.25,0.50747,2.5605,0.098457,0.082638,26.953,1.0102,0.12056,0.066164,0.28395,0.48483,0.45721,1.1226,0.32311,4.8895,0.30384,0.082638,72.894,5.0072,0.30871,0.12056,1.2041,1.8081,0.66089,0.10119,0.15185,0.058284,0.10119,114.5,87.545,0.896,1.4842,29.901,0.02083,0.017483,1.0404,0.21448,0.19971,0.81664,1.1132,14875,0.098592,0.16259,0.90141,0.36314,13.542,4.1693,65.708,5.5549,2.0068,0
0.098525,0.76379,0.0246,1.0663,-20.25,0,0.098525,0.30926,1.1368,0.23621,0.12676,0.26544,0.15908,0.098525,1541.5,0.23678,1.3093,0.098525,0.086666,24.302,1.2213,0.12269,0.086666,0.25732,0.14135,0.23678,4.3456,0.040713,4.3502,0.66366,0.10537,131.07,2.7847,1.3533,0.10322,1.1368,0.98377,0.56157,0.090796,0.031619,0.12419,0.10792,123.3,99,1.3017,0.86235,26.729,0.040368,0.03551,0.51817,0.37117,0.3591,0.39093,0.92941,551.01,0.090796,0.41711,0.91531,1.3774,15.019,3.6869,119.17,3.0628,1.8815,0
-0.048627,0.76556,0.20716,1.3575,-198.06,-0.12652,-0.048627,0.30624,0.57176,0.23444,-0.048451,-0.08393,-0.038521,-0.048627,-12687,-0.028769,1.3062,-0.048627,-0.085048,388.22,1.5846,-0.18365,-0.085048,-0.16921,-0.17515,-0.028769,-1038.3,0.97046,3.0311,1.2902,-0.084739,279.95,1.3038,0.98675,-0.18365,0.57176,0.95826,0.42062,-0.3212,0.048123,-0.16249,-0.3212,484.31,96.091,-0.079962,0.30792,293.84,-0.21025,-0.36773,1.0274,0.57938,0.76697,1.0983,1.9705,222.54,-0.3212,-0.20742,1.0688,0.79413,0.9402,3.7985,369.86,0.98685,2.6785,0
0.045268,0.592,0.050219,1.0874,-20.562,0,0.058792,0.68918,2.2768,0.408,0.070023,0.1023,0.04138,0.058792,2293.5,0.15915,1.6892,0.058792,0.025822,27.779,1.1877,0.068004,0.019882,0.15672,0.37326,0.1363,6.0548,0.13388,4.373,0.25632,0.028843,94.83,3.849,3.7364,0.064889,2.2768,41.838,0.41879,0.0285,0.016805,0.19079,0.029868,98.63,70.851,0.26124,0.78586,28.594,0.032579,0.014309,1.0556,0.57468,0.25981,1.0877,1.1165,1185.4,0.0285,0.11095,0.97453,0.026457,13.14,5.1516,92.127,3.9619,6.0699,0
-0.038549,0.95239,-0.024486,0.97415,-50.927,-0.11051,-0.038549,0.034028,1.0179,0.032408,-0.038549,-0.040699,-0.0060091,-0.038549,-37035,-0.0098555,1.05,-0.038549,-0.024679,38.07,0.76038,0.014526,-0.024679,-0.11051,0.032408,-0.0098555,0.094661,-0.31674,4.0927,0.43101,-0.024679,225.3,1.6201,0.015252,0.014526,1.567,145.64,0.037625,0.0092993,0.32168,0.7167,0.0092993,144.41,106.34,-0.23661,0.80214,38.753,-0.014637,-0.0093707,0.96881,0.94718,0.61726,0.41921,0.48669,-303.16,0.017618,-1.1895,0.98238,0.16098,9.5875,3.4324,221.33,1.6491,20.205,0
0.1152,0.73436,0.11142,1.1774,-6.6107,-0.036856,0.12015,0.36174,3.4852,0.26564,0.15062,0.19125,0.06425,0.12015,1197,0.30493,1.3617,0.12015,0.034473,15.419,1.2019,0.15047,0.033054,0.08515,0.16004,0.29819,4.9374,0.42796,3.2068,0.16368,0.041591,69.137,5.2794,4.5164,0.16854,3.4852,5.5821,0.37177,0.048358,0.29781,0.096277,0.043175,57.868,42.449,0.78246,0.943,16.202,0.046696,0.013398,1.0072,0.62823,0.18942,1.0203,1.428,179.36,0.048358,0.43366,0.96574,0.39951,23.672,8.5985,65.793,5.5477,13.386,0
0.043055,0.66902,-0.16028,0.70575,-94.999,0.0048856,0.076886,0.49473,1.6954,0.33098,0.15683,0.14115,0.090452,0.076886,1592.3,0.22922,1.4947,0.076886,0.045349,43.127,1.3504,0.15277,0.025395,0.14514,0.22949,0.17866,1.9111,-0.26038,4.3095,0.3897,0.063744,136.35,2.677,2.1796,0.23724,1.6954,1.6461,0.44282,0.13993,0.022616,0.097281,0.090107,80.11,36.983,0.21493,0.33799,50.143,0.076301,0.045004,0.57462,0.54471,0.37355,0.53768,0.71937,-3269,0.13993,0.13008,0.95485,0.33792,8.4634,9.8694,117.27,3.1125,2.7542,0
0.082956,0.6108,0.11282,1.9353,45.801,0,0.082956,0.63718,0.70858,0.3892,0.10338,0.68772,0.13576,0.082956,2317.6,0.15749,1.6372,0.082956,0.11707,22.794,1.1127,0,0.11707,0.15102,0.35186,0.15749,0,0.14717,4.4693,0.77038,0.23562,88.74,4.1131,0.81228,0.00056685,0.70858,0.39238,0.87136,0.00079997,0.59737,1.538,0,83.131,60.337,1.8747,1.5684,32.554,-0.013238,-0.018683,0.38219,0.12062,0.24312,0.50772,1.1367,3323.7,0.29981,0.21315,0.73034,1.2389,16.013,6.0494,62.135,5.8743,0.92437,0
0.16068,0.48813,0.2066,2.2222,-5.1254,0,0.20032,1.0486,1.1104,0.51187,0.22315,1.1851,0.18759,0.20032,855.36,0.42672,2.0486,0.20032,0.1804,64.125,1.0304,0.21483,0.1447,0.59839,0.43043,0.34552,9.4097,0.33089,4.0186,0.43606,0.19811,68.881,5.299,1.835,0.2147,1.1104,0.56695,0.83032,0.19335,0.16613,0.073028,0.19347,114.24,50.116,0.82366,1.0681,79.495,0.20685,0.18628,0.76952,0.16903,0.18871,0.81981,1.3298,2156.4,0.19335,0.31392,0.82142,0.62214,5.692,7.2831,55.563,6.5691,1.7785,0
0.12381,0.4248,0.48514,2.1692,72.313,0.085484,0.15306,1.2345,1.0999,0.5244,0.15306,0.36889,0.099532,0.15306,818.78,0.44579,2.3541,0.15306,0.080449,13.902,0.92083,0.15448,0.065073,0.11884,0.5244,0.37692,0.89302,4.8544,4.492,0.16623,0.080449,87.549,4.1691,0.36365,0.15448,1.9222,83.824,0.53427,0.081194,0.43625,0.073202,0.081194,137.95,124.04,1.7085,1.9946,15.291,0.11817,0.062112,2.1188,0.41492,0.23986,5.2473,5.346,15061,0.090785,0.23609,0.90921,0.018827,26.254,2.9425,79.601,4.5854,19.038,0
0.041312,0.34955,0.1541,1.6254,6.0367,0.1038,0.05147,1.679,1.0636,0.58691,0.05147,0.2089,0.10476,0.05147,1082.9,0.33707,2.8608,0.05147,0.045762,42.376,1.0819,0.060761,0.03673,0.13141,0.58691,0.30801,0.57458,0.25703,4.7265,0.29895,0.045762,85.042,4.292,0.17382,0.060761,1.1365,2.6161,0.69008,0.054022,0.08203,0.090408,0.054022,123.41,81.03,0.31637,1.0955,45.071,-0.005593,-0.0049728,1.1457,0.24638,0.23299,0.97896,1.151,8208.7,0.059795,0.070389,0.94021,0.17578,8.6135,4.5045,79.957,4.565,1.8761,0
