Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,3,3,1,9,0,1,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,9,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,2,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,3,0,0,False
6.750000000000001,509.8125,3.5999999999999996,382.40625,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,4,2,0,0,True
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,2,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,4,1,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,3,2,6,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,4,1,1,3,0,0,False
6.750000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Mar,3,2,2,3,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,3,2,1,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,7,2,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Mar,1,1,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,2,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,10,2,2,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,1,True
6.750000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Mar,3,2,1,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,2,6,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,2,6,1,1,0,0,False
1.35,169.9375,6.0,382.40625,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,9,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,5,1,1,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,90.440935475,0.0,Mar,2,2,2,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,5,6,1,0,0,False
6.750000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,8,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,2,10,0,0,False
6.750000000000001,169.9375,3.5999999999999996,892.28125,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,2,0,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,2,6,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,2,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,5,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,3,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,1,1,8,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.03,18.088187095000002,0.0,Mar,2,2,3,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,9,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,2,4,9,3,0,0,False
4.050000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,3,8,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Mar,2,2,9,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,2,2,3,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,3,2,1,1,0,1,False
1.35,169.9375,1.2,382.40625,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,6,7,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,7,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.15000000000000002,18.088187095000002,0.0,Mar,2,5,4,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.09,18.088187095000002,0.0,Mar,2,2,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.05,18.088187095000002,0.0,Mar,3,2,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,2,9,1,0,0,False
4.050000000000001,1189.5625,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,2,1,0,False
6.750000000000001,169.9375,6.0,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,6,3,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,3,1,0,1,True
4.050000000000001,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,5,6,1,0,0,False
12.15,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,1,1,1,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,2,2,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,2,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,4,1,4,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,4,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,5,1,10,0,0,False
1.35,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,4,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,4,1,1,0,1,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,7,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,1,2,0,1,False
4.050000000000001,509.8125,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.09,18.088187095000002,0.0,Mar,2,2,9,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,1,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,5,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,2,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.09,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,1,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,4,2,2,2,1,1,False
6.750000000000001,169.9375,1.2,127.46875,35.25,9596.028334499999,0.01,0.03,18.088187095000002,0.0,Mar,2,2,6,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,1,3,0,0,False
4.050000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,4,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,2,1,3,0,1,False
9.450000000000001,509.8125,3.5999999999999996,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,2,3,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Mar,2,2,6,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,1,2,0,0,False
6.750000000000001,509.8125,3.5999999999999996,127.46875,317.25,9596.028334499999,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,2,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,9,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,2,4,3,8,1,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,6,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,3,2,1,10,0,1,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,6,6,7,1,0,False
6.750000000000001,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,1,1,1,9,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,7,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,9,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,1,9,1,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Mar,1,1,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,4,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,3,1,0,0,False
1.35,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,2,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.07,18.088187095000002,0.0,Mar,2,2,2,1,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,4,1,3,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.05,0.09,18.088187095000002,0.0,Mar,4,2,1,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,3,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,5,2,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.15000000000000002,18.088187095000002,0.0,Mar,1,1,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,2,1,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,7,6,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,5,3,0,1,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,1,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,7,3,0,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,2,4,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,9,2,1,0,False
6.750000000000001,169.9375,6.0,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,3,3,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,3,2,6,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,1,1,1,1,0,1,False
9.450000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,3,1,0,0,False
12.15,509.8125,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,1,1,1,1,0,1,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,8,1,0,False
1.35,169.9375,3.5999999999999996,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,2,2,1,2,1,1,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,1,1,6,3,0,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,5,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.05,18.088187095000002,0.0,Mar,2,5,2,10,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,3,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,1,13,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,4,1,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,7,8,1,1,False
6.750000000000001,169.9375,10.8,382.40625,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,8,8,1,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.07,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.13,0.16999999999999998,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,4,1,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,3,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,1,2,0,1,True
4.050000000000001,849.6875,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,4,9,10,1,0,True
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,4,1,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,11,1,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.07,18.088187095000002,0.0,Mar,2,4,2,1,0,0,False
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,54.264561285000006,0.0,Mar,2,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,4,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,3,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,1,1,2,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,3,10,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,4,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,9,2,1,0,True
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.07,18.088187095000002,0.0,Mar,3,3,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,5,1,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,6,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,10,7,2,0,0,False
9.450000000000001,169.9375,1.2,382.40625,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,105.75,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,3,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.09,18.088187095000002,0.0,Mar,1,1,3,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,6,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.05,18.088187095000002,0.0,Mar,2,2,2,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,90.440935475,0.0,Mar,2,2,1,2,0,0,True
6.750000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,3,2,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.09,0.15000000000000002,18.088187095000002,0.0,Mar,2,5,3,10,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,6,7,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,3,2,8,8,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,8,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,5,1,2,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.09,18.088187095000002,0.0,Mar,2,2,3,13,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,2,2,1,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.19,0.19,18.088187095000002,0.0,Mar,3,3,3,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,2,6,3,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,6,1,0,0,False
4.050000000000001,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,4,6,3,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,3,2,0,1,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.01,0.03,18.088187095000002,0.0,Mar,2,5,3,1,0,0,False
1.35,169.9375,1.2,127.46875,35.25,3198.6761115,0.03,0.01,18.088187095000002,0.0,Mar,1,2,1,9,1,1,False
9.450000000000001,169.9375,3.5999999999999996,127.46875,105.75,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,2,1,8,1,1,False
4.050000000000001,509.8125,1.2,127.46875,35.25,3198.6761115,0.01,0.01,18.088187095000002,0.0,Mar,2,4,1,3,0,1,False
